Date,Region,Temperature_Max_F,Temperature_Min_F,Precipitation_Inches,Wind_Speed_Max_MPH,Storm_Flag,Heatwave_Flag,Freeze_Flag
2023-03-08,Rural South,103.8,98.5,0.1,6.7,0,1,0
2023-03-09,Birmingham,97.7,88.6,0.05,8.4,0,1,0
2023-03-09,Montgomery,57.1,49.4,0.13,8.9,0,0,0
2023-03-09,Mobile,70.9,62.1,0.28,8.2,0,0,0
2023-03-09,Huntsville,62.7,51.9,0.5,8.4,0,0,0
2023-03-09,Rural North,86.8,80.7,0.3,6.3,0,0,0
2023-03-09,Rural South,85.1,76.0,0.05,12.7,0,0,0
2023-03-10,Birmingham,49.6,30.9,0.04,12.5,0,0,1
2023-03-10,Montgomery,68.4,49.3,0.08,8.7,0,0,0
2023-03-10,Mobile,71.4,64.9,0.54,9.2,0,0,0
2023-03-10,Huntsville,98.3,81.4,0.2,17.9,0,1,0
2023-03-10,Rural North,85.1,76.4,0.34,9.0,0,0,0
2023-03-10,Rural South,65.5,51.8,0.03,5.7,0,0,0
2023-03-11,Birmingham,81.3,62.9,0.1,1.8,0,0,0
2023-03-11,Montgomery,103.2,96.8,0.04,15.0,0,1,0
2023-03-11,Mobile,59.0,41.7,0.0,11.1,0,0,0
2023-03-11,Huntsville,77.8,63.9,0.04,16.6,0,0,0
2023-03-11,Rural North,99.2,91.8,0.1,0.5,0,1,0
2023-03-11,Rural South,89.9,81.0,0.28,11.4,0,0,0
2023-03-12,Birmingham,76.7,59.5,0.4,8.7,0,0,0
2023-03-12,Montgomery,61.2,53.5,0.59,10.8,0,0,0
2023-03-12,Mobile,52.1,38.3,0.06,12.7,0,0,0
2023-03-12,Huntsville,69.0,59.9,0.25,12.7,0,0,0
2023-03-12,Rural North,98.6,92.4,0.17,4.8,0,1,0
2023-03-12,Rural South,54.5,44.3,0.38,11.3,0,0,0
2023-03-13,Birmingham,91.3,79.6,0.14,4.7,0,0,0
2023-03-13,Montgomery,98.6,93.5,0.04,7.2,0,1,0
2023-03-13,Mobile,62.3,49.1,0.23,7.1,0,0,0
2023-03-13,Huntsville,76.9,61.5,0.44,23.1,0,0,0
2023-03-13,Rural North,96.6,77.7,0.64,16.2,0,1,0
2023-03-13,Rural South,70.6,65.4,0.09,4.6,0,0,0
2023-03-14,Birmingham,65.2,59.5,0.12,10.3,0,0,0
2023-03-14,Montgomery,66.0,57.9,0.08,16.2,0,0,0
2023-03-14,Mobile,74.7,62.3,0.02,5.5,0,0,0
2023-03-14,Huntsville,88.5,77.3,0.19,24.9,0,0,0
2023-03-14,Rural North,77.1,70.1,0.27,12.4,0,0,0
2023-03-14,Rural South,92.6,83.5,0.02,5.3,0,0,0
2023-03-15,Birmingham,70.3,51.7,0.35,17.2,0,0,0
2023-03-15,Montgomery,86.9,73.1,0.13,12.5,0,0,0
2023-03-15,Mobile,60.6,47.5,0.23,14.4,0,0,0
2023-03-15,Huntsville,83.1,71.0,0.6,8.4,0,0,0
2023-03-15,Rural North,104.8,96.5,0.07,7.2,0,1,0
2023-03-15,Rural South,103.7,92.1,0.31,12.6,0,1,0
2023-03-16,Birmingham,58.7,49.5,0.31,15.3,0,0,0
2023-03-16,Montgomery,65.3,49.4,0.01,6.6,0,0,0
2023-03-16,Mobile,87.3,74.2,0.16,8.0,0,0,0
2023-03-16,Huntsville,84.5,67.7,0.09,11.7,0,0,0
2023-03-16,Rural North,83.2,69.9,0.01,3.1,0,0,0
2023-03-16,Rural South,96.7,84.4,0.81,1.9,0,1,0
2023-03-17,Birmingham,72.4,54.1,0.55,7.9,0,0,0
2023-03-17,Montgomery,95.2,82.8,0.1,10.0,0,1,0
2023-03-17,Mobile,88.3,74.4,0.09,6.7,0,0,0
2023-03-17,Huntsville,73.0,59.4,0.1,11.1,0,0,0
2023-03-17,Rural North,61.1,45.2,0.03,16.7,0,0,0
2023-03-17,Rural South,92.8,75.6,0.29,3.7,0,0,0
2023-03-18,Birmingham,52.5,41.2,0.12,7.6,0,0,0
2023-03-18,Montgomery,76.5,68.3,0.06,8.5,0,0,0
2023-03-18,Mobile,55.4,37.2,0.49,10.0,0,0,0
2023-03-18,Huntsville,89.1,83.1,0.35,11.8,0,0,0
2023-03-18,Rural North,55.0,41.2,0.15,13.7,0,0,0
2023-03-18,Rural South,69.0,60.9,0.02,13.2,0,0,0
2023-03-19,Birmingham,104.0,91.5,0.16,13.0,0,1,0
2023-03-19,Montgomery,73.1,55.2,0.39,0.8,0,0,0
2023-03-19,Mobile,79.2,59.6,0.02,10.2,0,0,0
2023-03-19,Huntsville,84.5,67.7,0.49,12.7,0,0,0
2023-03-19,Rural North,77.3,57.4,0.17,11.6,0,0,0
2023-03-19,Rural South,76.0,65.4,0.06,12.9,0,0,0
2023-03-20,Birmingham,84.9,79.1,0.08,13.7,0,0,0
2023-03-20,Montgomery,76.6,58.7,0.11,5.6,0,0,0
2023-03-20,Mobile,78.4,62.6,0.13,8.6,0,0,0
2023-03-20,Huntsville,93.0,75.9,0.32,14.3,0,0,0
2023-03-20,Rural North,93.0,86.7,0.04,18.7,0,0,0
2023-03-20,Rural South,83.0,70.0,0.33,11.1,0,0,0
2023-03-21,Birmingham,95.5,89.8,0.02,8.3,0,1,0
2023-03-21,Montgomery,59.4,46.5,0.15,3.5,0,0,0
2023-03-21,Mobile,80.8,74.0,0.24,7.3,0,0,0
2023-03-21,Huntsville,110.0,97.0,0.04,6.2,0,1,0
2023-03-21,Rural North,90.4,77.6,0.32,9.8,0,0,0
2023-03-21,Rural South,74.4,68.4,0.57,23.3,0,0,0
2023-03-22,Birmingham,86.1,76.6,0.07,6.7,0,0,0
2023-03-22,Montgomery,35.6,29.3,0.04,16.3,0,0,1
2023-03-22,Mobile,78.1,67.3,0.14,13.8,0,0,0
2023-03-22,Huntsville,76.4,58.0,0.03,9.2,0,0,0
2023-03-22,Rural North,101.4,96.3,0.27,14.8,0,1,0
2023-03-22,Rural South,77.5,58.8,0.36,9.8,0,0,0
2023-03-23,Birmingham,68.7,57.9,0.02,5.5,0,0,0
2023-03-23,Montgomery,81.7,74.7,0.31,8.6,0,0,0
2023-03-23,Mobile,90.4,80.4,0.24,19.8,0,0,0
2023-03-23,Huntsville,71.4,59.5,0.06,16.3,0,0,0
2023-03-23,Rural North,80.7,62.2,0.05,8.6,0,0,0
2023-03-23,Rural South,80.9,68.4,0.26,5.9,0,0,0
2023-03-24,Birmingham,85.5,79.5,0.15,8.5,0,0,0
2023-03-24,Montgomery,61.3,55.5,0.02,13.4,0,0,0
2023-03-24,Mobile,66.3,60.5,0.55,8.5,0,0,0
2023-03-24,Huntsville,106.7,91.2,0.03,16.4,0,1,0
2023-03-24,Rural North,58.6,40.8,0.15,16.4,0,0,0
2023-03-24,Rural South,84.2,66.6,0.01,7.9,0,0,0
2023-03-25,Birmingham,75.9,68.7,0.25,8.1,0,0,0
2023-03-25,Montgomery,80.2,69.3,0.08,10.6,0,0,0
2023-03-25,Mobile,54.8,35.9,0.55,8.5,0,0,0
2023-03-25,Huntsville,78.6,69.5,0.09,13.7,0,0,0
2023-03-25,Rural North,71.9,66.9,0.25,11.9,0,0,0
2023-03-25,Rural South,105.7,91.2,0.03,10.5,0,1,0
2023-03-26,Birmingham,81.6,67.8,0.05,10.2,0,0,0
2023-03-26,Montgomery,73.0,57.4,0.34,7.6,0,0,0
2023-03-26,Mobile,62.9,53.4,0.28,17.5,0,0,0
2023-03-26,Huntsville,47.2,40.4,0.19,11.8,0,0,0
2023-03-26,Rural North,107.4,87.6,0.12,9.5,0,1,0
2023-03-26,Rural South,98.4,90.3,0.15,11.4,0,1,0
2023-03-27,Birmingham,79.7,65.9,0.01,16.7,0,0,0
2023-03-27,Montgomery,33.8,27.5,0.05,17.1,0,0,1
2023-03-27,Mobile,87.8,80.3,0.64,11.5,0,0,0
2023-03-27,Huntsville,86.3,71.5,0.22,4.2,0,0,0
2023-03-27,Rural North,85.1,79.7,0.15,17.8,0,0,0
2023-03-27,Rural South,84.1,76.8,0.05,16.0,0,0,0
2023-03-28,Birmingham,64.1,57.2,0.17,9.9,0,0,0
2023-03-28,Montgomery,50.2,34.1,0.15,8.2,0,0,0
2023-03-28,Mobile,91.8,74.6,0.04,22.0,0,0,0
2023-03-28,Huntsville,78.4,67.6,0.15,22.5,0,0,0
2023-03-28,Rural North,70.7,65.2,1.19,2.5,1,0,0
2023-03-28,Rural South,99.6,89.5,0.59,6.0,0,1,0
2023-03-29,Birmingham,74.0,54.4,0.04,5.2,0,0,0
2023-03-29,Montgomery,72.7,54.4,0.06,10.3,0,0,0
2023-03-29,Mobile,54.0,45.5,0.24,2.7,0,0,0
2023-03-29,Huntsville,56.6,38.0,0.11,11.4,0,0,0
2023-03-29,Rural North,40.6,34.6,0.02,1.3,0,0,0
2023-03-29,Rural South,87.8,71.6,0.33,12.7,0,0,0
2023-03-30,Birmingham,80.9,67.5,0.12,7.0,0,0,0
2023-03-30,Montgomery,65.4,55.3,0.02,15.9,0,0,0
2023-03-30,Mobile,67.7,58.4,0.16,10.3,0,0,0
2023-03-30,Huntsville,87.6,68.1,0.06,18.2,0,0,0
2023-03-30,Rural North,87.8,81.8,0.09,14.0,0,0,0
2023-03-30,Rural South,83.7,67.2,0.01,4.5,0,0,0
2023-03-31,Birmingham,75.9,60.6,0.08,1.6,0,0,0
2023-03-31,Montgomery,42.8,30.0,0.23,13.7,0,0,1
2023-03-31,Mobile,65.6,54.9,0.07,13.1,0,0,0
2023-03-31,Huntsville,60.0,54.4,0.35,3.4,0,0,0
2023-03-31,Rural North,93.2,78.4,0.51,9.1,0,0,0
2023-03-31,Rural South,57.0,47.0,0.04,8.5,0,0,0
2023-04-01,Birmingham,78.7,62.3,0.5,8.5,0,0,0
2023-04-01,Montgomery,65.0,53.4,0.25,10.5,0,0,0
2023-04-01,Mobile,58.0,41.9,0.32,8.8,0,0,0
2023-04-01,Huntsville,85.6,71.1,0.22,17.9,0,0,0
2023-04-01,Rural North,76.0,67.6,0.98,24.1,0,0,0
2023-04-01,Rural South,70.0,53.1,0.06,14.5,0,0,0
2023-04-02,Birmingham,88.7,70.2,0.34,8.4,0,0,0
2023-04-02,Montgomery,48.8,34.8,0.19,20.9,0,0,0
2023-04-02,Mobile,58.2,52.4,0.08,15.0,0,0,0
2023-04-02,Huntsville,67.6,54.7,0.86,17.3,0,0,0
2023-04-02,Rural North,85.6,74.8,0.16,11.0,0,0,0
2023-04-02,Rural South,74.0,65.4,0.16,3.0,0,0,0
2023-04-03,Birmingham,61.5,43.5,0.04,11.6,0,0,0
2023-04-03,Montgomery,62.0,54.2,0.13,8.8,0,0,0
2023-04-03,Mobile,69.5,62.6,0.08,10.9,0,0,0
2023-04-03,Huntsville,83.5,64.9,0.25,7.5,0,0,0
2023-04-03,Rural North,89.0,78.2,0.0,10.6,0,0,0
2023-04-03,Rural South,99.8,88.8,0.3,6.5,0,1,0
2023-04-04,Birmingham,87.2,75.6,0.14,11.0,0,0,0
2023-04-04,Montgomery,88.4,73.1,0.47,9.1,0,0,0
2023-04-04,Mobile,93.9,82.5,0.11,5.1,0,0,0
2023-04-04,Huntsville,72.4,55.5,0.2,6.0,0,0,0
2023-04-04,Rural North,90.8,71.6,0.11,7.0,0,0,0
2023-04-04,Rural South,100.4,86.0,0.36,15.3,0,1,0
2023-04-05,Birmingham,96.8,83.5,0.05,14.0,0,1,0
2023-04-05,Montgomery,67.2,48.5,0.48,5.7,0,0,0
2023-04-05,Mobile,82.3,74.7,0.12,10.0,0,0,0
2023-04-05,Huntsville,77.6,57.6,0.08,4.1,0,0,0
2023-04-05,Rural North,84.7,76.6,0.23,9.8,0,0,0
2023-04-05,Rural South,97.7,85.3,0.15,11.0,0,1,0
2023-04-06,Birmingham,104.6,89.7,0.35,6.2,0,1,0
2023-04-06,Montgomery,57.6,46.3,0.43,8.6,0,0,0
2023-04-06,Mobile,94.9,80.2,0.34,12.8,0,0,0
2023-04-06,Huntsville,66.0,53.2,1.07,10.4,1,0,0
2023-04-06,Rural North,68.9,55.9,0.63,8.8,0,0,0
2023-04-06,Rural South,44.5,39.2,0.87,16.5,0,0,0
2023-04-07,Birmingham,73.3,67.6,0.14,1.8,0,0,0
2023-04-07,Montgomery,66.6,52.8,0.3,10.9,0,0,0
2023-04-07,Mobile,59.5,41.8,0.05,8.7,0,0,0
2023-04-07,Huntsville,51.2,41.6,0.04,12.9,0,0,0
2023-04-07,Rural North,93.8,88.6,0.08,11.7,0,0,0
2023-04-07,Rural South,88.1,81.2,0.1,14.9,0,0,0
2023-04-08,Birmingham,83.9,66.6,0.15,14.1,0,0,0
2023-04-08,Montgomery,75.1,59.3,0.01,9.0,0,0,0
2023-04-08,Mobile,62.9,55.3,0.16,5.3,0,0,0
2023-04-08,Huntsville,79.1,62.0,0.23,9.8,0,0,0
2023-04-08,Rural North,87.5,71.5,0.14,20.8,0,0,0
2023-04-08,Rural South,43.9,26.7,0.03,11.8,0,0,1
2023-04-09,Birmingham,84.9,70.8,0.51,14.2,0,0,0
2023-04-09,Montgomery,62.4,45.2,0.57,13.0,0,0,0
2023-04-09,Mobile,61.8,46.7,0.55,5.7,0,0,0
2023-04-09,Huntsville,65.3,59.3,0.27,3.5,0,0,0
2023-04-09,Rural North,71.8,53.5,0.13,13.3,0,0,0
2023-04-09,Rural South,88.9,75.2,0.08,2.3,0,0,0
2023-04-10,Birmingham,96.9,81.2,0.09,13.0,0,1,0
2023-04-10,Montgomery,88.0,78.8,0.4,15.1,0,0,0
2023-04-10,Mobile,80.9,67.9,0.23,9.0,0,0,0
2023-04-10,Huntsville,88.5,78.4,0.07,10.2,0,0,0
2023-04-10,Rural North,79.2,64.2,0.02,1.0,0,0,0
2023-04-10,Rural South,76.7,71.5,0.52,11.9,0,0,0
2023-04-11,Birmingham,91.0,85.5,0.19,4.1,0,0,0
2023-04-11,Montgomery,67.5,61.5,0.45,6.8,0,0,0
2023-04-11,Mobile,87.5,77.5,0.03,2.6,0,0,0
2023-04-11,Huntsville,88.4,78.7,0.03,7.2,0,0,0
2023-04-11,Rural North,101.2,90.2,0.14,19.6,0,1,0
2023-04-11,Rural South,93.0,84.7,0.18,4.6,0,0,0
2023-04-12,Birmingham,63.0,52.0,0.15,9.7,0,0,0
2023-04-12,Montgomery,65.8,57.1,0.08,14.3,0,0,0
2023-04-12,Mobile,73.8,59.0,0.41,18.0,0,0,0
2023-04-12,Huntsville,77.7,69.0,0.32,13.5,0,0,0
2023-04-12,Rural North,68.0,52.1,0.27,8.8,0,0,0
2023-04-12,Rural South,74.6,64.2,0.44,6.3,0,0,0
2023-04-13,Birmingham,95.6,87.7,0.3,10.2,0,1,0
2023-04-13,Montgomery,102.3,83.1,0.32,4.5,0,1,0
2023-04-13,Mobile,90.1,79.8,0.21,5.4,0,0,0
2023-04-13,Huntsville,107.4,91.4,0.29,18.9,0,1,0
2023-04-13,Rural North,90.6,73.3,0.04,7.0,0,0,0
2023-04-13,Rural South,100.3,86.5,0.07,13.6,0,1,0
2023-04-14,Birmingham,72.4,55.3,0.07,13.6,0,0,0
2023-04-14,Montgomery,90.8,75.4,0.08,9.6,0,0,0
2023-04-14,Mobile,83.2,75.7,0.16,9.4,0,0,0
2023-04-14,Huntsville,90.2,70.4,0.16,8.6,0,0,0
2023-04-14,Rural North,54.4,43.2,0.07,0.0,0,0,0
2023-04-14,Rural South,76.4,68.1,0.0,1.7,0,0,0
2023-04-15,Birmingham,59.5,49.4,0.05,10.5,0,0,0
2023-04-15,Montgomery,97.3,91.4,0.03,11.6,0,1,0
2023-04-15,Mobile,55.7,37.9,0.22,10.5,0,0,0
2023-04-15,Huntsville,89.2,83.9,0.49,12.5,0,0,0
2023-04-15,Rural North,80.8,69.2,0.46,12.3,0,0,0
2023-04-15,Rural South,68.9,52.4,0.02,9.3,0,0,0
2023-04-16,Birmingham,73.8,60.3,0.09,9.4,0,0,0
2023-04-16,Montgomery,83.3,68.4,0.04,15.6,0,0,0
2023-04-16,Mobile,77.0,59.8,0.26,10.6,0,0,0
2023-04-16,Huntsville,72.3,54.2,0.03,7.5,0,0,0
2023-04-16,Rural North,84.9,70.1,0.44,5.5,0,0,0
2023-04-16,Rural South,82.9,76.7,0.01,10.9,0,0,0
2023-04-17,Birmingham,54.4,37.2,0.41,8.8,0,0,0
2023-04-17,Montgomery,112.0,103.5,0.17,7.6,0,1,0
2023-04-17,Mobile,64.3,49.9,0.01,17.2,0,0,0
2023-04-17,Huntsville,84.1,78.4,0.12,17.2,0,0,0
2023-04-17,Rural North,69.0,49.3,0.27,10.9,0,0,0
2023-04-17,Rural South,92.0,75.5,0.05,6.8,0,0,0
2023-04-18,Birmingham,95.5,76.2,0.2,17.6,0,1,0
2023-04-18,Montgomery,86.1,66.3,0.03,0.7,0,0,0
2023-04-18,Mobile,97.8,80.8,0.41,14.1,0,1,0
2023-04-18,Huntsville,82.0,70.3,0.07,20.6,0,0,0
2023-04-18,Rural North,80.5,73.7,0.24,16.0,0,0,0
2023-04-18,Rural South,67.3,62.1,0.03,11.0,0,0,0
2023-04-19,Birmingham,74.7,68.4,0.2,20.5,0,0,0
2023-04-19,Montgomery,108.0,91.3,0.0,5.2,0,1,0
2023-04-19,Mobile,81.3,64.3,0.01,6.8,0,0,0
2023-04-19,Huntsville,69.4,53.8,0.31,11.7,0,0,0
2023-04-19,Rural North,67.8,62.4,0.03,16.1,0,0,0
2023-04-19,Rural South,87.2,70.8,0.22,2.0,0,0,0
2023-04-20,Birmingham,82.1,70.1,0.15,12.9,0,0,0
2023-04-20,Montgomery,88.9,77.7,0.37,5.4,0,0,0
2023-04-20,Mobile,85.8,76.9,0.22,2.0,0,0,0
2023-04-20,Huntsville,75.1,65.0,0.46,16.1,0,0,0
2023-04-20,Rural North,58.1,50.2,0.04,9.1,0,0,0
2023-04-20,Rural South,68.7,53.4,0.13,8.1,0,0,0
2023-04-21,Birmingham,63.3,52.0,0.16,15.7,0,0,0
2023-04-21,Montgomery,67.7,59.4,0.15,9.5,0,0,0
2023-04-21,Mobile,76.9,64.5,0.05,12.1,0,0,0
2023-04-21,Huntsville,66.3,56.4,0.03,9.0,0,0,0
2023-04-21,Rural North,74.1,66.7,0.57,18.4,0,0,0
2023-04-21,Rural South,111.5,98.6,0.1,20.4,0,1,0
2023-04-22,Birmingham,75.8,63.7,0.31,4.7,0,0,0
2023-04-22,Montgomery,93.8,84.2,0.44,15.1,0,0,0
2023-04-22,Mobile,75.1,60.7,0.23,10.5,0,0,0
2023-04-22,Huntsville,76.3,65.1,0.2,9.6,0,0,0
2023-04-22,Rural North,51.9,40.2,0.18,5.7,0,0,0
2023-04-22,Rural South,66.1,48.4,0.16,11.5,0,0,0
2023-04-23,Birmingham,98.9,82.9,0.5,7.9,0,1,0
2023-04-23,Montgomery,68.1,50.1,0.02,12.7,0,0,0
2023-04-23,Mobile,82.0,63.4,0.67,11.7,0,0,0
2023-04-23,Huntsville,70.6,61.1,0.06,16.3,0,0,0
2023-04-23,Rural North,110.4,104.7,0.24,7.9,0,1,0
2023-04-23,Rural South,62.7,54.2,0.03,3.3,0,0,0
2023-04-24,Birmingham,67.4,53.0,0.41,12.2,0,0,0
2023-04-24,Montgomery,73.8,57.8,0.18,15.1,0,0,0
2023-04-24,Mobile,70.5,58.1,0.52,5.9,0,0,0
2023-04-24,Huntsville,83.4,68.7,0.03,21.6,0,0,0
2023-04-24,Rural North,82.7,70.7,0.08,16.1,0,0,0
2023-04-24,Rural South,88.8,82.8,0.18,10.2,0,0,0
2023-04-25,Birmingham,88.9,70.0,0.54,16.0,0,0,0
2023-04-25,Montgomery,105.1,85.3,0.12,10.6,0,1,0
2023-04-25,Mobile,67.8,52.8,0.03,8.5,0,0,0
2023-04-25,Huntsville,69.6,49.7,0.22,10.4,0,0,0
2023-04-25,Rural North,81.3,67.2,0.24,9.1,0,0,0
2023-04-25,Rural South,88.9,81.3,0.06,14.5,0,0,0
2023-04-26,Birmingham,88.9,77.8,0.01,5.6,0,0,0
2023-04-26,Montgomery,36.5,23.1,0.49,6.2,0,0,1
2023-04-26,Mobile,89.0,80.9,0.48,13.6,0,0,0
2023-04-26,Huntsville,66.6,61.1,0.21,0.2,0,0,0
2023-04-26,Rural North,70.4,60.8,0.27,7.1,0,0,0
2023-04-26,Rural South,87.3,77.7,0.21,13.6,0,0,0
2023-04-27,Birmingham,76.4,63.6,0.15,22.5,0,0,0
2023-04-27,Montgomery,90.6,81.0,0.11,11.5,0,0,0
2023-04-27,Mobile,94.0,80.2,0.05,7.9,0,0,0
2023-04-27,Huntsville,124.2,106.4,0.06,12.3,0,1,0
2023-04-27,Rural North,69.9,62.8,0.02,7.8,0,0,0
2023-04-27,Rural South,86.9,77.9,0.52,2.0,0,0,0
2023-04-28,Birmingham,78.6,71.0,0.01,7.2,0,0,0
2023-04-28,Montgomery,103.1,84.5,0.01,4.7,0,1,0
2023-04-28,Mobile,73.9,63.2,0.21,11.8,0,0,0
2023-04-28,Huntsville,87.1,74.0,0.2,8.7,0,0,0
2023-04-28,Rural North,76.6,71.6,0.14,3.5,0,0,0
2023-04-28,Rural South,43.2,29.3,0.28,9.5,0,0,1
2023-04-29,Birmingham,79.4,72.1,0.06,9.6,0,0,0
2023-04-29,Montgomery,86.1,80.2,0.03,7.7,0,0,0
2023-04-29,Mobile,82.9,72.0,0.1,13.6,0,0,0
2023-04-29,Huntsville,68.9,60.8,0.02,7.8,0,0,0
2023-04-29,Rural North,67.1,58.2,0.05,6.0,0,0,0
2023-04-29,Rural South,89.5,73.5,0.23,7.3,0,0,0
2023-04-30,Birmingham,88.1,71.8,0.05,2.9,0,0,0
2023-04-30,Montgomery,104.4,95.7,0.26,0.8,0,1,0
2023-04-30,Mobile,54.2,43.8,0.09,13.5,0,0,0
2023-04-30,Huntsville,117.0,104.9,0.03,1.6,0,1,0
2023-04-30,Rural North,69.2,61.7,0.21,11.5,0,0,0
2023-04-30,Rural South,111.9,102.7,0.01,2.2,0,1,0
2023-05-01,Birmingham,80.5,68.6,0.54,13.6,0,0,0
2023-05-01,Montgomery,96.2,77.8,0.18,2.9,0,1,0
2023-05-01,Mobile,79.9,60.6,0.04,8.5,0,0,0
2023-05-01,Huntsville,78.4,59.7,0.19,11.0,0,0,0
2023-05-01,Rural North,91.0,84.7,0.27,8.8,0,0,0
2023-05-01,Rural South,54.1,41.1,0.29,16.6,0,0,0
2023-05-02,Birmingham,74.9,64.2,0.26,7.2,0,0,0
2023-05-02,Montgomery,68.3,49.7,0.01,1.0,0,0,0
2023-05-02,Mobile,89.4,81.7,0.32,17.6,0,0,0
2023-05-02,Huntsville,52.0,45.4,0.24,12.4,0,0,0
2023-05-02,Rural North,77.9,61.7,0.33,13.2,0,0,0
2023-05-02,Rural South,100.0,83.0,0.88,11.3,0,1,0
2023-05-03,Birmingham,90.0,75.0,0.04,8.1,0,0,0
2023-05-03,Montgomery,86.6,75.4,0.42,7.4,0,0,0
2023-05-03,Mobile,50.8,33.0,0.49,10.7,0,0,0
2023-05-03,Huntsville,59.6,40.8,0.08,5.8,0,0,0
2023-05-03,Rural North,73.7,53.7,0.03,10.6,0,0,0
2023-05-03,Rural South,74.8,69.1,0.3,8.4,0,0,0
2023-05-04,Birmingham,54.9,35.3,0.05,1.9,0,0,0
2023-05-04,Montgomery,82.1,70.5,0.04,7.1,0,0,0
2023-05-04,Mobile,59.6,40.2,0.45,9.5,0,0,0
2023-05-04,Huntsville,39.4,30.2,0.26,16.1,0,0,1
2023-05-04,Rural North,86.2,74.4,0.17,6.8,0,0,0
2023-05-04,Rural South,96.8,81.6,0.07,14.6,0,1,0
2023-05-05,Birmingham,73.1,65.5,0.39,6.0,0,0,0
2023-05-05,Montgomery,81.7,62.9,0.73,6.5,0,0,0
2023-05-05,Mobile,80.0,65.8,0.03,15.1,0,0,0
2023-05-05,Huntsville,70.2,57.2,0.16,6.6,0,0,0
2023-05-05,Rural North,70.8,54.4,0.06,7.2,0,0,0
2023-05-05,Rural South,59.7,47.1,0.19,11.9,0,0,0
2023-05-06,Birmingham,95.5,87.2,0.1,14.5,0,1,0
2023-05-06,Montgomery,95.4,82.9,0.24,15.1,0,1,0
2023-05-06,Mobile,64.8,48.2,0.06,10.6,0,0,0
2023-05-06,Huntsville,91.2,80.4,0.01,13.3,0,0,0
2023-05-06,Rural North,55.4,47.1,0.08,5.2,0,0,0
2023-05-06,Rural South,72.5,62.8,0.07,10.9,0,0,0
2023-05-07,Birmingham,83.0,65.2,0.21,9.3,0,0,0
2023-05-07,Montgomery,89.1,83.1,0.34,14.5,0,0,0
2023-05-07,Mobile,87.9,68.2,0.61,5.5,0,0,0
2023-05-07,Huntsville,67.0,61.6,0.11,2.8,0,0,0
2023-05-07,Rural North,93.1,82.2,0.05,1.4,0,0,0
2023-05-07,Rural South,87.5,76.9,0.53,8.0,0,0,0
2023-05-08,Birmingham,80.3,67.4,0.09,11.0,0,0,0
2023-05-08,Montgomery,75.4,61.6,0.2,12.9,0,0,0
2023-05-08,Mobile,78.4,69.4,0.09,13.1,0,0,0
2023-05-08,Huntsville,64.8,52.4,0.01,13.8,0,0,0
2023-05-08,Rural North,78.9,66.9,0.05,22.3,0,0,0
2023-05-08,Rural South,88.3,78.7,0.87,11.4,0,0,0
2023-05-09,Birmingham,75.2,65.9,0.23,7.1,0,0,0
2023-05-09,Montgomery,82.7,63.7,0.52,5.9,0,0,0
2023-05-09,Mobile,69.1,63.2,0.08,7.4,0,0,0
2023-05-09,Huntsville,81.4,71.2,0.0,13.2,0,0,0
2023-05-09,Rural North,87.2,67.3,0.16,10.4,0,0,0
2023-05-09,Rural South,80.3,69.5,0.09,11.2,0,0,0
2023-05-10,Birmingham,81.2,68.1,0.07,11.9,0,0,0
2023-05-10,Montgomery,67.7,47.9,0.43,12.2,0,0,0
2023-05-10,Mobile,62.7,44.9,0.19,19.8,0,0,0
2023-05-10,Huntsville,76.1,58.3,0.0,13.8,0,0,0
2023-05-10,Rural North,88.1,71.4,0.12,7.0,0,0,0
2023-05-10,Rural South,97.2,86.3,0.4,2.9,0,1,0
2023-05-11,Birmingham,76.3,60.3,0.22,8.3,0,0,0
2023-05-11,Montgomery,91.4,85.8,0.02,9.6,0,0,0
2023-05-11,Mobile,81.1,74.4,0.37,8.4,0,0,0
2023-05-11,Huntsville,61.1,46.2,0.25,11.1,0,0,0
2023-05-11,Rural North,74.6,58.8,0.77,9.0,0,0,0
2023-05-11,Rural South,81.1,64.3,0.03,9.7,0,0,0
2023-05-12,Birmingham,67.9,57.2,0.29,11.7,0,0,0
2023-05-12,Montgomery,82.0,73.6,0.31,11.3,0,0,0
2023-05-12,Mobile,56.1,47.8,0.27,19.9,0,0,0
2023-05-12,Huntsville,54.6,47.4,0.2,7.3,0,0,0
2023-05-12,Rural North,84.7,69.0,0.15,10.3,0,0,0
2023-05-12,Rural South,99.5,89.8,0.06,5.3,0,1,0
2023-05-13,Birmingham,70.6,63.5,0.04,14.4,0,0,0
2023-05-13,Montgomery,100.9,92.4,0.18,11.1,0,1,0
2023-05-13,Mobile,79.2,72.4,0.8,7.5,0,0,0
2023-05-13,Huntsville,61.1,44.7,0.04,8.5,0,0,0
2023-05-13,Rural North,79.8,65.5,0.07,9.7,0,0,0
2023-05-13,Rural South,54.4,36.1,0.06,6.9,0,0,0
2023-05-14,Birmingham,75.3,65.4,0.18,5.4,0,0,0
2023-05-14,Montgomery,90.4,75.7,0.93,12.4,0,0,0
2023-05-14,Mobile,76.6,69.3,0.09,10.2,0,0,0
2023-05-14,Huntsville,61.9,47.0,0.07,4.7,0,0,0
2023-05-14,Rural North,89.8,70.7,0.0,8.7,0,0,0
2023-05-14,Rural South,44.1,31.7,0.64,6.9,0,0,1
