Ticket_ID,Region,Outage_ID,Opened_Time,Resolution_Time_Minutes,Closed_Time,Customer_Satisfaction_Score,Channel
313,Mobile,4894,2024-12-09 03:26:00,128,2024-12-09 05:34:00,3,Mobile App
314,Huntsville,185,2024-03-13 13:40:00,79,2024-03-13 14:59:00,3,In-person
315,Montgomery,1205,2024-05-17 20:45:00,59,2024-05-17 21:44:00,3,Mobile App
316,Rural South,2772,2023-02-06 20:55:00,191,2023-02-07 00:06:00,4,Call
317,Huntsville,2986,2023-01-02 14:26:00,433,2023-01-02 21:39:00,4,In-person
318,Mobile,1385,2024-12-28 15:56:00,153,2024-12-28 18:29:00,4,In-person
319,Rural North,1880,2023-03-05 15:46:00,9,2023-03-05 15:55:00,5,Call
320,Mobile,4717,2024-04-26 03:24:00,69,2024-04-26 04:33:00,4,Website
321,Birmingham,4168,2023-02-05 21:42:00,54,2023-02-05 22:36:00,2,Call
322,Huntsville,1907,2023-06-07 19:39:00,254,2023-06-07 23:53:00,4,Mobile App
323,Montgomery,923,2024-11-25 12:40:00,110,2024-11-25 14:30:00,2,Website
324,Rural South,748,2024-07-29 14:05:00,716,2024-07-30 02:01:00,2,Call
325,Huntsville,2523,2023-12-01 01:35:00,127,2023-12-01 03:42:00,2,In-person
326,Birmingham,3950,2023-09-27 11:04:00,10,2023-09-27 11:14:00,1,Mobile App
327,Rural North,2194,2024-10-04 05:08:00,158,2024-10-04 07:46:00,5,Mobile App
328,Rural North,4521,2023-04-28 12:16:00,54,2023-04-28 13:10:00,4,Website
329,Huntsville,499,2024-06-07 22:37:00,39,2024-06-07 23:16:00,5,Website
330,Mobile,1760,2024-02-02 23:00:00,104,2024-02-03 00:44:00,1,Call
331,Rural South,4335,2024-02-24 05:33:00,128,2024-02-24 07:41:00,3,Website
332,Rural North,4399,2024-08-24 18:40:00,231,2024-08-24 22:31:00,3,Call
333,Huntsville,4107,2023-07-13 13:29:00,32,2023-07-13 14:01:00,2,Website
334,Rural North,3332,2024-03-28 18:14:00,90,2024-03-28 19:44:00,2,Mobile App
335,Rural North,4866,2024-03-22 01:53:00,96,2024-03-22 03:29:00,1,Call
336,Montgomery,2866,2023-01-24 19:05:00,71,2023-01-24 20:16:00,4,Call
337,Birmingham,4420,2023-02-17 15:54:00,1,2023-02-17 15:55:00,5,Mobile App
338,Montgomery,3647,2023-04-25 04:34:00,93,2023-04-25 06:07:00,2,In-person
339,Rural South,4702,2024-12-31 17:35:00,46,2024-12-31 18:21:00,2,In-person
340,Rural North,4619,2023-06-24 22:57:00,14,2023-06-24 23:11:00,5,Mobile App
341,Birmingham,3552,2023-08-12 20:33:00,155,2023-08-12 23:08:00,2,Mobile App
342,Birmingham,1703,2024-11-25 03:44:00,156,2024-11-25 06:20:00,2,Call
343,Montgomery,4746,2024-02-07 12:55:00,283,2024-02-07 17:38:00,3,Mobile App
344,Rural North,2416,2024-02-25 16:16:00,4,2024-02-25 16:20:00,5,Mobile App
345,Birmingham,2413,2024-12-26 00:30:00,37,2024-12-26 01:07:00,3,In-person
346,Huntsville,4383,2024-10-30 00:13:00,123,2024-10-30 02:16:00,3,Website
347,Birmingham,797,2023-09-21 07:49:00,229,2023-09-21 11:38:00,2,Mobile App
348,Montgomery,2911,2023-07-23 06:41:00,18,2023-07-23 06:59:00,5,Call
349,Rural South,4199,2024-07-09 09:18:00,33,2024-07-09 09:51:00,2,Call
350,Huntsville,1555,2024-03-20 04:39:00,95,2024-03-20 06:14:00,5,In-person
351,Rural North,4937,2024-10-30 17:02:00,16,2024-10-30 17:18:00,5,Call
352,Mobile,691,2023-07-20 09:03:00,32,2023-07-20 09:35:00,4,Call
353,Rural North,2055,2024-11-22 06:33:00,107,2024-11-22 08:20:00,3,In-person
354,Montgomery,1468,2024-09-18 02:49:00,55,2024-09-18 03:44:00,2,In-person
355,Rural North,1167,2023-06-05 08:17:00,116,2023-06-05 10:13:00,4,Website
356,Huntsville,3413,2023-06-21 04:14:00,67,2023-06-21 05:21:00,1,In-person
357,Rural North,1280,2024-06-02 15:02:00,289,2024-06-02 19:51:00,4,In-person
358,Birmingham,4094,2024-10-22 19:43:00,279,2024-10-23 00:22:00,1,Mobile App
359,Huntsville,886,2024-08-13 08:15:00,694,2024-08-13 19:49:00,2,Call
360,Rural South,3262,2024-06-24 14:23:00,10,2024-06-24 14:33:00,2,Website
361,Mobile,2943,2023-12-17 12:20:00,87,2023-12-17 13:47:00,4,Call
362,Huntsville,798,2024-11-07 03:58:00,77,2024-11-07 05:15:00,2,Website
363,Huntsville,1792,2023-05-18 20:15:00,130,2023-05-18 22:25:00,5,Mobile App
364,Rural North,4619,2024-06-04 03:32:00,31,2024-06-04 04:03:00,2,In-person
365,Rural North,4514,2023-03-01 10:00:00,3,2023-03-01 10:03:00,4,Website
366,Mobile,4499,2023-03-04 20:34:00,201,2023-03-04 23:55:00,1,Mobile App
367,Montgomery,2261,2023-01-14 01:52:00,556,2023-01-14 11:08:00,4,Website
368,Montgomery,3228,2024-08-20 09:44:00,42,2024-08-20 10:26:00,3,Website
369,Birmingham,3654,2023-09-02 13:28:00,180,2023-09-02 16:28:00,4,Website
370,Rural North,778,2023-03-11 21:19:00,89,2023-03-11 22:48:00,5,Mobile App
371,Montgomery,2197,2024-06-20 10:22:00,144,2024-06-20 12:46:00,1,Website
372,Mobile,4718,2024-03-27 00:49:00,57,2024-03-27 01:46:00,3,In-person
373,Rural North,3372,2024-09-14 01:12:00,132,2024-09-14 03:24:00,5,Mobile App
374,Mobile,264,2024-07-25 00:32:00,51,2024-07-25 01:23:00,5,In-person
375,Birmingham,767,2023-03-22 02:26:00,34,2023-03-22 03:00:00,2,Call
376,Rural South,3214,2023-08-21 18:03:00,12,2023-08-21 18:15:00,4,Website
377,Birmingham,569,2024-02-14 19:41:00,19,2024-02-14 20:00:00,1,Mobile App
378,Huntsville,2813,2023-09-19 12:20:00,33,2023-09-19 12:53:00,2,In-person
379,Huntsville,4270,2024-10-29 17:35:00,156,2024-10-29 20:11:00,2,In-person
380,Rural South,4413,2024-09-22 04:05:00,170,2024-09-22 06:55:00,2,In-person
381,Huntsville,272,2023-04-09 11:42:00,30,2023-04-09 12:12:00,4,In-person
382,Huntsville,4988,2023-08-01 08:42:00,283,2023-08-01 13:25:00,4,Website
383,Rural South,2896,2024-03-26 20:01:00,61,2024-03-26 21:02:00,1,Mobile App
384,Mobile,2949,2024-02-20 15:54:00,192,2024-02-20 19:06:00,4,In-person
385,Birmingham,10,2024-10-11 16:11:00,30,2024-10-11 16:41:00,3,Call
386,Mobile,4411,2024-11-17 05:43:00,156,2024-11-17 08:19:00,3,In-person
387,Mobile,694,2024-03-24 13:11:00,68,2024-03-24 14:19:00,3,Call
388,Birmingham,3825,2024-06-07 02:10:00,14,2024-06-07 02:24:00,4,In-person
389,Mobile,3181,2024-06-21 22:14:00,10,2024-06-21 22:24:00,2,Mobile App
390,Rural North,131,2023-09-01 15:01:00,21,2023-09-01 15:22:00,4,In-person
391,Montgomery,1252,2024-11-13 09:02:00,138,2024-11-13 11:20:00,5,Mobile App
392,Rural South,4172,2023-05-10 05:35:00,53,2023-05-10 06:28:00,5,Mobile App
393,Montgomery,3092,2024-08-30 11:48:00,437,2024-08-30 19:05:00,2,Website
394,Montgomery,3884,2023-10-05 21:08:00,131,2023-10-05 23:19:00,4,In-person
395,Mobile,1128,2023-01-09 15:32:00,1,2023-01-09 15:33:00,4,Call
396,Mobile,333,2023-03-31 15:44:00,14,2023-03-31 15:58:00,5,Mobile App
397,Birmingham,1429,2023-11-22 14:13:00,172,2023-11-22 17:05:00,2,Call
398,Rural South,3160,2023-10-08 22:08:00,39,2023-10-08 22:47:00,4,In-person
399,Birmingham,4037,2024-02-08 07:09:00,227,2024-02-08 10:56:00,2,Call
400,Rural South,2092,2023-03-11 16:35:00,104,2023-03-11 18:19:00,4,Website
401,Montgomery,3340,2024-12-31 17:20:00,101,2024-12-31 19:01:00,5,Website
402,Montgomery,496,2024-04-05 00:00:00,9,2024-04-05 00:09:00,2,Mobile App
403,Birmingham,3765,2023-08-22 19:30:00,7,2023-08-22 19:37:00,5,Call
404,Rural North,2766,2023-11-04 10:14:00,0,2023-11-04 10:14:00,4,Mobile App
405,Rural South,3500,2023-10-13 17:13:00,228,2023-10-13 21:01:00,5,In-person
406,Montgomery,2630,2024-07-12 12:44:00,258,2024-07-12 17:02:00,1,In-person
407,Montgomery,3369,2023-05-10 01:19:00,87,2023-05-10 02:46:00,1,Call
408,Huntsville,2971,2023-07-20 19:42:00,47,2023-07-20 20:29:00,3,Call
409,Mobile,1186,2023-09-20 10:00:00,104,2023-09-20 11:44:00,5,In-person
410,Huntsville,3270,2023-12-18 18:42:00,86,2023-12-18 20:08:00,5,Call
411,Rural South,891,2023-03-30 22:53:00,287,2023-03-31 03:40:00,4,Mobile App
412,Mobile,3103,2024-01-03 02:10:00,34,2024-01-03 02:44:00,5,Website
413,Mobile,4863,2023-02-23 20:08:00,408,2023-02-24 02:56:00,2,Website
414,Huntsville,1279,2024-05-01 10:03:00,4,2024-05-01 10:07:00,5,Call
415,Birmingham,1527,2024-01-09 17:01:00,187,2024-01-09 20:08:00,4,In-person
416,Rural North,311,2024-09-14 22:10:00,232,2024-09-15 02:02:00,2,In-person
417,Rural South,718,2024-08-22 08:50:00,30,2024-08-22 09:20:00,4,Mobile App
418,Rural North,3991,2023-07-16 13:08:00,4,2023-07-16 13:12:00,5,Mobile App
419,Mobile,2582,2023-12-03 21:06:00,48,2023-12-03 21:54:00,5,Website
420,Montgomery,4164,2023-02-24 16:42:00,4,2023-02-24 16:46:00,5,In-person
421,Montgomery,701,2024-05-16 04:18:00,36,2024-05-16 04:54:00,3,Call
422,Huntsville,587,2024-10-02 01:00:00,2,2024-10-02 01:02:00,1,Call
423,Huntsville,341,2023-10-17 23:50:00,46,2023-10-18 00:36:00,3,Mobile App
424,Huntsville,3499,2024-03-03 13:12:00,58,2024-03-03 14:10:00,3,Website
425,Montgomery,4201,2024-09-17 19:39:00,3,2024-09-17 19:42:00,5,Mobile App
426,Huntsville,4395,2024-11-24 02:08:00,70,2024-11-24 03:18:00,3,Call
427,Mobile,897,2023-07-31 12:23:00,274,2023-07-31 16:57:00,4,In-person
428,Montgomery,1077,2024-08-16 17:17:00,248,2024-08-16 21:25:00,5,Call
429,Rural North,4145,2023-12-03 18:44:00,219,2023-12-03 22:23:00,5,Website
430,Rural South,2942,2024-07-02 16:54:00,94,2024-07-02 18:28:00,1,Call
431,Huntsville,2472,2023-08-27 23:40:00,35,2023-08-28 00:15:00,4,Call
432,Rural North,4944,2024-12-12 13:02:00,24,2024-12-12 13:26:00,4,Call
433,Huntsville,703,2024-03-14 06:14:00,97,2024-03-14 07:51:00,2,In-person
434,Montgomery,3683,2024-02-23 04:41:00,18,2024-02-23 04:59:00,5,Mobile App
435,Mobile,1638,2023-02-12 23:25:00,25,2023-02-12 23:50:00,5,Mobile App
436,Rural South,1151,2023-10-03 10:21:00,58,2023-10-03 11:19:00,3,Website
437,Rural North,3683,2023-08-13 08:59:00,57,2023-08-13 09:56:00,5,Call
438,Rural South,2162,2023-11-01 04:05:00,0,2023-11-01 04:05:00,2,Mobile App
439,Rural North,3969,2023-09-21 12:51:00,401,2023-09-21 19:32:00,2,In-person
440,Rural South,2186,2023-04-06 09:27:00,199,2023-04-06 12:46:00,5,Website
441,Mobile,2309,2023-02-04 09:09:00,103,2023-02-04 10:52:00,2,Website
442,Montgomery,3933,2023-02-27 06:06:00,21,2023-02-27 06:27:00,1,Mobile App
443,Rural South,4685,2024-10-23 21:41:00,22,2024-10-23 22:03:00,2,In-person
444,Birmingham,2383,2024-09-05 07:09:00,133,2024-09-05 09:22:00,2,In-person
445,Huntsville,1888,2023-09-04 18:45:00,43,2023-09-04 19:28:00,1,Call
446,Montgomery,4684,2024-02-12 08:16:00,137,2024-02-12 10:33:00,2,Call
447,Mobile,1689,2023-04-08 06:48:00,323,2023-04-08 12:11:00,1,In-person
448,Rural North,4708,2023-11-24 08:48:00,215,2023-11-24 12:23:00,1,Mobile App
449,Huntsville,707,2024-04-17 07:00:00,148,2024-04-17 09:28:00,5,Mobile App
450,Rural South,4460,2023-05-25 13:14:00,90,2023-05-25 14:44:00,2,Mobile App
451,Mobile,4325,2024-03-07 17:37:00,23,2024-03-07 18:00:00,3,In-person
452,Rural South,4382,2023-04-05 07:57:00,220,2023-04-05 11:37:00,5,In-person
453,Mobile,635,2024-08-20 11:08:00,30,2024-08-20 11:38:00,3,Call
454,Mobile,3583,2024-07-21 06:30:00,184,2024-07-21 09:34:00,3,Call
455,Rural South,1064,2023-09-16 19:02:00,27,2023-09-16 19:29:00,4,In-person
456,Montgomery,3837,2024-01-23 21:01:00,174,2024-01-23 23:55:00,3,Call
457,Mobile,1930,2023-10-07 07:13:00,20,2023-10-07 07:33:00,3,Website
458,Rural South,959,2024-08-16 21:49:00,40,2024-08-16 22:29:00,1,Mobile App
459,Rural North,158,2024-11-06 14:34:00,11,2024-11-06 14:45:00,3,Mobile App
460,Montgomery,3676,2023-12-21 07:32:00,20,2023-12-21 07:52:00,4,In-person
461,Birmingham,2468,2023-03-21 19:49:00,5,2023-03-21 19:54:00,2,Mobile App
462,Mobile,2187,2023-10-03 01:11:00,25,2023-10-03 01:36:00,3,Mobile App
463,Birmingham,2753,2024-01-02 03:15:00,91,2024-01-02 04:46:00,1,Call
464,Mobile,1621,2024-10-01 12:41:00,360,2024-10-01 18:41:00,2,In-person
465,Rural South,1740,2023-07-22 01:20:00,2,2023-07-22 01:22:00,4,Mobile App
466,Rural South,1383,2023-08-25 20:56:00,113,2023-08-25 22:49:00,5,Mobile App
467,Rural South,1657,2023-04-02 06:13:00,277,2023-04-02 10:50:00,5,Call
468,Rural North,3932,2023-02-28 04:00:00,44,2023-02-28 04:44:00,2,Call
469,Huntsville,3156,2023-06-20 03:05:00,114,2023-06-20 04:59:00,5,Website
470,Rural North,4931,2024-04-09 00:19:00,124,2024-04-09 02:23:00,1,Call
471,Rural South,256,2023-01-16 08:02:00,260,2023-01-16 12:22:00,2,In-person
472,Mobile,2886,2024-06-08 18:23:00,54,2024-06-08 19:17:00,2,Mobile App
473,Mobile,1096,2024-06-06 23:12:00,41,2024-06-06 23:53:00,5,Website
474,Mobile,4151,2024-09-04 12:34:00,63,2024-09-04 13:37:00,3,In-person
475,Birmingham,3901,2023-06-05 15:32:00,2,2023-06-05 15:34:00,2,Website
476,Mobile,2675,2023-11-29 17:26:00,118,2023-11-29 19:24:00,4,Call
477,Mobile,4807,2023-09-25 05:44:00,71,2023-09-25 06:55:00,5,In-person
478,Rural North,3213,2023-12-07 09:59:00,19,2023-12-07 10:18:00,4,Call
479,Birmingham,2796,2023-11-21 09:21:00,149,2023-11-21 11:50:00,4,Mobile App
480,Huntsville,4660,2024-02-19 06:46:00,59,2024-02-19 07:45:00,5,In-person
481,Birmingham,4768,2024-07-17 04:22:00,42,2024-07-17 05:04:00,5,Call
482,Mobile,2027,2024-08-12 13:19:00,457,2024-08-12 20:56:00,5,In-person
483,Huntsville,4972,2023-02-08 15:57:00,67,2023-02-08 17:04:00,3,Call
484,Birmingham,3645,2024-11-30 04:55:00,78,2024-11-30 06:13:00,3,Mobile App
485,Birmingham,3536,2023-08-31 20:35:00,1,2023-08-31 20:36:00,5,In-person
486,Montgomery,4472,2024-04-09 02:53:00,21,2024-04-09 03:14:00,1,Call
487,Birmingham,1655,2024-07-05 09:49:00,251,2024-07-05 14:00:00,4,Mobile App
488,Birmingham,225,2023-07-05 18:41:00,5,2023-07-05 18:46:00,5,Mobile App
489,Montgomery,889,2023-03-19 01:19:00,149,2023-03-19 03:48:00,2,In-person
490,Montgomery,39,2024-10-03 20:39:00,110,2024-10-03 22:29:00,2,In-person
491,Mobile,995,2023-08-28 15:38:00,131,2023-08-28 17:49:00,2,Call
492,Birmingham,1317,2023-01-28 09:20:00,178,2023-01-28 12:18:00,5,Mobile App
493,Mobile,911,2023-07-18 21:08:00,52,2023-07-18 22:00:00,4,In-person
494,Rural North,1284,2024-09-01 00:25:00,124,2024-09-01 02:29:00,5,Website
495,Huntsville,2183,2023-12-20 07:23:00,40,2023-12-20 08:03:00,4,Mobile App
496,Rural South,543,2023-01-17 18:24:00,58,2023-01-17 19:22:00,3,In-person
497,Huntsville,3803,2024-05-30 15:25:00,187,2024-05-30 18:32:00,2,In-person
498,Montgomery,2768,2024-04-29 09:05:00,219,2024-04-29 12:44:00,4,Call
499,Huntsville,3293,2024-02-27 17:56:00,10,2024-02-27 18:06:00,2,Mobile App
500,Rural North,2623,2024-11-03 21:18:00,180,2024-11-04 00:18:00,4,Website
501,Montgomery,3209,2023-01-13 16:53:00,48,2023-01-13 17:41:00,4,Mobile App
502,Montgomery,3376,2023-07-28 20:36:00,170,2023-07-28 23:26:00,2,Website
503,Mobile,4986,2024-12-27 07:24:00,110,2024-12-27 09:14:00,4,Website
504,Rural North,1922,2024-11-03 02:23:00,214,2024-11-03 05:57:00,2,Mobile App
505,Rural South,4117,2024-03-05 04:55:00,20,2024-03-05 05:15:00,5,Call
506,Birmingham,2409,2023-01-09 14:42:00,220,2023-01-09 18:22:00,2,Call
507,Montgomery,1090,2023-03-05 08:20:00,93,2023-03-05 09:53:00,4,Website
508,Birmingham,1321,2024-12-11 18:06:00,311,2024-12-11 23:17:00,5,Mobile App
509,Rural North,2064,2023-09-30 14:04:00,22,2023-09-30 14:26:00,2,Call
510,Birmingham,2397,2024-07-25 17:02:00,10,2024-07-25 17:12:00,2,In-person
511,Birmingham,307,2024-01-03 12:46:00,149,2024-01-03 15:15:00,2,In-person
512,Montgomery,4383,2023-08-19 08:04:00,0,2023-08-19 08:04:00,2,Mobile App
513,Huntsville,4493,2024-07-28 02:59:00,158,2024-07-28 05:37:00,5,In-person
514,Rural South,3726,2023-05-05 22:01:00,26,2023-05-05 22:27:00,1,In-person
515,Rural South,866,2023-10-28 17:17:00,142,2023-10-28 19:39:00,3,In-person
516,Rural South,4388,2023-05-11 17:06:00,231,2023-05-11 20:57:00,3,In-person
517,Rural North,3735,2023-01-01 13:17:00,5,2023-01-01 13:22:00,1,Mobile App
518,Birmingham,1546,2023-05-11 06:26:00,54,2023-05-11 07:20:00,1,In-person
519,Huntsville,3322,2023-02-17 13:35:00,103,2023-02-17 15:18:00,2,In-person
520,Mobile,1099,2024-06-03 20:36:00,121,2024-06-03 22:37:00,2,Call
521,Huntsville,1916,2024-05-30 12:43:00,198,2024-05-30 16:01:00,2,Mobile App
522,Huntsville,245,2024-03-20 16:54:00,141,2024-03-20 19:15:00,5,Mobile App
523,Huntsville,1909,2023-09-01 12:40:00,23,2023-09-01 13:03:00,3,Website
524,Montgomery,3118,2024-01-02 13:53:00,10,2024-01-02 14:03:00,1,Website
525,Montgomery,2088,2024-05-11 18:47:00,319,2024-05-12 00:06:00,3,Call
526,Rural South,459,2024-07-12 21:36:00,56,2024-07-12 22:32:00,3,Website
527,Birmingham,1938,2023-10-20 09:01:00,80,2023-10-20 10:21:00,2,Website
528,Birmingham,1958,2023-01-09 00:16:00,38,2023-01-09 00:54:00,4,Website
529,Rural North,4404,2024-07-07 07:26:00,50,2024-07-07 08:16:00,3,Mobile App
530,Birmingham,4164,2024-03-10 21:25:00,100,2024-03-10 23:05:00,4,In-person
531,Mobile,3937,2023-07-19 00:03:00,77,2023-07-19 01:20:00,1,Website
532,Huntsville,2192,2024-04-29 10:48:00,516,2024-04-29 19:24:00,5,Mobile App
533,Mobile,3963,2023-07-01 02:59:00,69,2023-07-01 04:08:00,1,Mobile App
534,Huntsville,1087,2024-01-11 07:00:00,97,2024-01-11 08:37:00,3,Call
535,Birmingham,4962,2024-05-24 17:48:00,198,2024-05-24 21:06:00,5,In-person
536,Mobile,3969,2024-08-18 18:52:00,350,2024-08-19 00:42:00,5,Call
537,Huntsville,2958,2023-10-04 04:47:00,224,2023-10-04 08:31:00,5,Website
538,Mobile,1117,2024-05-17 14:27:00,120,2024-05-17 16:27:00,3,In-person
539,Rural South,3273,2023-12-16 18:51:00,12,2023-12-16 19:03:00,2,In-person
540,Mobile,2519,2024-03-27 03:29:00,310,2024-03-27 08:39:00,2,Mobile App
541,Mobile,4659,2023-02-28 12:55:00,396,2023-02-28 19:31:00,5,Website
542,Huntsville,476,2023-09-14 10:25:00,101,2023-09-14 12:06:00,5,In-person
543,Rural South,2778,2023-10-14 03:01:00,25,2023-10-14 03:26:00,3,Website
544,Huntsville,3854,2023-10-12 11:07:00,8,2023-10-12 11:15:00,3,Mobile App
545,Montgomery,825,2023-11-27 14:33:00,1,2023-11-27 14:34:00,5,In-person
546,Montgomery,4177,2023-09-13 20:26:00,143,2023-09-13 22:49:00,3,Website
547,Huntsville,1602,2024-09-14 04:53:00,55,2024-09-14 05:48:00,3,Mobile App
548,Rural South,4741,2023-05-02 23:53:00,50,2023-05-03 00:43:00,5,Mobile App
549,Rural South,1230,2024-12-03 08:46:00,23,2024-12-03 09:09:00,4,Call
550,Birmingham,3948,2023-09-06 17:10:00,96,2023-09-06 18:46:00,3,Website
551,Huntsville,3273,2023-09-05 19:47:00,455,2023-09-06 03:22:00,4,Mobile App
552,Rural South,2724,2024-05-17 01:36:00,52,2024-05-17 02:28:00,3,In-person
553,Huntsville,3937,2023-08-11 05:50:00,87,2023-08-11 07:17:00,1,Website
554,Birmingham,3099,2024-01-30 16:09:00,44,2024-01-30 16:53:00,2,In-person
555,Montgomery,3001,2024-12-05 06:16:00,18,2024-12-05 06:34:00,5,Call
556,Rural North,1243,2023-07-17 14:53:00,84,2023-07-17 16:17:00,2,Call
557,Huntsville,3977,2024-04-24 01:01:00,25,2024-04-24 01:26:00,2,Mobile App
558,Montgomery,228,2024-06-12 19:05:00,105,2024-06-12 20:50:00,2,In-person
559,Rural North,3244,2024-11-03 16:55:00,36,2024-11-03 17:31:00,2,Mobile App
560,Rural South,888,2023-03-01 21:05:00,67,2023-03-01 22:12:00,4,In-person
561,Mobile,2321,2023-12-02 11:38:00,208,2023-12-02 15:06:00,5,Call
562,Rural South,1299,2024-07-21 17:14:00,30,2024-07-21 17:44:00,1,In-person
563,Birmingham,571,2023-11-23 02:04:00,165,2023-11-23 04:49:00,2,Website
564,Huntsville,3639,2023-12-06 06:23:00,122,2023-12-06 08:25:00,1,In-person
565,Huntsville,4782,2023-04-18 16:41:00,248,2023-04-18 20:49:00,2,Website
566,Montgomery,191,2024-11-18 22:44:00,428,2024-11-19 05:52:00,2,Mobile App
567,Rural South,1821,2024-08-06 05:32:00,22,2024-08-06 05:54:00,1,Call
568,Rural North,4883,2023-11-05 04:29:00,305,2023-11-05 09:34:00,4,Mobile App
569,Mobile,2581,2023-01-31 15:55:00,118,2023-01-31 17:53:00,5,Mobile App
570,Huntsville,519,2023-04-03 13:59:00,75,2023-04-03 15:14:00,4,Call
571,Birmingham,3376,2023-12-12 12:21:00,111,2023-12-12 14:12:00,2,Call
572,Birmingham,282,2024-09-25 00:22:00,87,2024-09-25 01:49:00,5,Call
573,Huntsville,3399,2024-05-25 08:57:00,363,2024-05-25 15:00:00,2,In-person
574,Montgomery,3553,2024-09-30 23:19:00,25,2024-09-30 23:44:00,4,Call
575,Montgomery,1403,2024-12-23 22:45:00,37,2024-12-23 23:22:00,1,In-person
576,Montgomery,3357,2024-10-16 18:14:00,148,2024-10-16 20:42:00,4,Mobile App
577,Birmingham,3220,2023-08-25 07:15:00,177,2023-08-25 10:12:00,2,Website
578,Montgomery,3425,2023-12-18 20:15:00,133,2023-12-18 22:28:00,5,Call
579,Mobile,1450,2024-08-31 09:23:00,106,2024-08-31 11:09:00,4,Call
580,Rural North,4181,2024-01-28 12:56:00,26,2024-01-28 13:22:00,4,Website
581,Rural South,3922,2023-04-14 20:40:00,149,2023-04-14 23:09:00,2,In-person
582,Huntsville,2053,2023-05-29 19:51:00,108,2023-05-29 21:39:00,4,In-person
583,Mobile,1259,2024-09-15 09:21:00,83,2024-09-15 10:44:00,1,Mobile App
584,Montgomery,902,2023-08-21 02:16:00,90,2023-08-21 03:46:00,4,Mobile App
585,Mobile,2750,2024-03-18 00:45:00,26,2024-03-18 01:11:00,5,Mobile App
586,Huntsville,2460,2024-10-21 10:39:00,68,2024-10-21 11:47:00,3,Call
587,Birmingham,2587,2023-10-16 19:34:00,157,2023-10-16 22:11:00,1,In-person
588,Rural South,2312,2024-12-30 14:39:00,67,2024-12-30 15:46:00,1,Call
589,Huntsville,3333,2024-01-02 11:20:00,190,2024-01-02 14:30:00,3,Call
590,Rural North,3533,2023-08-05 10:34:00,22,2023-08-05 10:56:00,5,Mobile App
591,Mobile,3686,2023-10-12 09:03:00,97,2023-10-12 10:40:00,3,Website
592,Rural South,745,2024-09-04 11:59:00,71,2024-09-04 13:10:00,2,Website
593,Rural North,3018,2023-09-22 12:11:00,302,2023-09-22 17:13:00,1,In-person
594,Birmingham,2504,2023-04-10 19:50:00,70,2023-04-10 21:00:00,3,Mobile App
595,Huntsville,4238,2024-01-08 02:22:00,251,2024-01-08 06:33:00,1,Mobile App
596,Birmingham,2794,2023-06-08 12:43:00,8,2023-06-08 12:51:00,4,Call
597,Mobile,2550,2024-03-27 17:25:00,3,2024-03-27 17:28:00,4,Call
598,Montgomery,2293,2024-04-14 20:39:00,69,2024-04-14 21:48:00,3,Mobile App
599,Birmingham,861,2024-05-07 03:48:00,117,2024-05-07 05:45:00,3,Call
600,Rural South,2176,2023-05-23 02:50:00,76,2023-05-23 04:06:00,1,In-person
601,Rural North,4274,2024-07-20 20:38:00,75,2024-07-20 21:53:00,2,In-person
602,Rural North,3426,2023-02-28 15:09:00,320,2023-02-28 20:29:00,1,Website
603,Huntsville,1348,2024-12-20 19:02:00,547,2024-12-21 04:09:00,3,Website
604,Mobile,1299,2023-06-05 20:34:00,45,2023-06-05 21:19:00,3,Call
605,Birmingham,4888,2023-01-17 17:59:00,142,2023-01-17 20:21:00,4,Website
606,Rural North,591,2024-10-19 20:29:00,58,2024-10-19 21:27:00,1,Call
607,Montgomery,4677,2023-07-14 08:56:00,26,2023-07-14 09:22:00,2,In-person
608,Huntsville,2669,2023-04-12 19:35:00,85,2023-04-12 21:00:00,5,Mobile App
609,Mobile,3840,2024-10-09 19:01:00,43,2024-10-09 19:44:00,3,In-person
610,Mobile,2051,2023-06-01 05:56:00,17,2023-06-01 06:13:00,3,Website
611,Mobile,4206,2023-08-25 21:55:00,10,2023-08-25 22:05:00,2,Mobile App
612,Mobile,4441,2023-04-17 05:03:00,57,2023-04-17 06:00:00,3,Call
613,Birmingham,4911,2023-07-01 01:03:00,11,2023-07-01 01:14:00,4,Mobile App
